snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2026-01-14,PROD_00222,STORE_017,157,41,11
2026-01-14,PROD_00222,STORE_018,116,35,14
2026-01-14,PROD_00290,STORE_001,373,66,1
2026-01-14,PROD_00290,STORE_002,143,47,4
2026-01-14,PROD_00290,STORE_003,333,42,12
2026-01-14,PROD_00290,STORE_004,67,45,7
2026-01-14,PROD_00290,STORE_005,463,56,13
2026-01-14,PROD_00290,STORE_006,131,72,1
2026-01-14,PROD_00290,STORE_007,286,35,3
2026-01-14,PROD_00290,STORE_008,125,72,8
2026-01-14,PROD_00290,STORE_009,490,71,8
2026-01-14,PROD_00290,STORE_010,396,42,13
2026-01-14,PROD_00290,STORE_011,28,64,8
2026-01-14,PROD_00290,STORE_012,281,54,2
2026-01-14,PROD_00290,STORE_013,95,68,9
2026-01-14,PROD_00290,STORE_014,420,61,5
2026-01-14,PROD_00290,STORE_015,217,60,10
2026-01-14,PROD_00290,STORE_016,334,72,10
2026-01-14,PROD_00290,STORE_017,427,32,13
2026-01-14,PROD_00290,STORE_018,54,43,5
2026-01-14,PROD_00212,STORE_001,121,39,1
2026-01-14,PROD_00212,STORE_002,363,56,2
2026-01-14,PROD_00212,STORE_003,48,76,14
2026-01-14,PROD_00212,STORE_004,100,72,6
2026-01-14,PROD_00212,STORE_005,34,40,13
2026-01-14,PROD_00212,STORE_006,486,34,8
2026-01-14,PROD_00212,STORE_007,201,56,13
2026-01-14,PROD_00212,STORE_008,35,71,6
2026-01-14,PROD_00212,STORE_009,196,36,2
2026-01-14,PROD_00212,STORE_010,364,70,5
2026-01-14,PROD_00212,STORE_011,219,70,3
2026-01-14,PROD_00212,STORE_012,342,50,12
2026-01-14,PROD_00212,STORE_013,99999,61,11
2026-01-14,PROD_00212,STORE_014,155,68,12
2026-01-14,PROD_00212,STORE_015,456,75,14
2026-01-14,PROD_00212,STORE_016,112,25,14
2026-01-14,PROD_00212,STORE_017,176,67,12
2026-01-14,PROD_00212,STORE_018,209,67,9
2026-01-14,PROD_00149,STORE_001,312,38,11
2026-01-14,PROD_00149,STORE_002,510,48,7
2026-01-14,PROD_00149,STORE_003,467,26,6
2026-01-14,PROD_00149,STORE_004,398,57,6
2026-01-14,PROD_00149,STORE_005,434,44,12
2026-01-14,PROD_00149,STORE_006,99999,54,4
2026-01-14,PROD_00149,STORE_007,247,72,13
2026-01-14,PROD_00149,STORE_008,239,33,13
2026-01-14,PROD_00149,STORE_009,411,42,13
2026-01-14,PROD_00149,STORE_010,0,76,8
2026-01-14,PROD_00149,STORE_011,215,70,3
2026-01-14,PROD_00149,STORE_012,361,76,11
2026-01-14,PROD_00149,STORE_013,483,21,3
2026-01-14,PROD_00149,STORE_014,237,28,9
2026-01-14,PROD_00149,STORE_015,15,80,13
2026-01-14,PROD_00149,STORE_016,274,36,12
2026-01-14,PROD_00149,STORE_017,232,72,3
2026-01-14,PROD_00149,STORE_018,51,62,7
2026-01-14,PROD_00166,STORE_001,508,43,10
2026-01-14,PROD_00166,STORE_002,444,34,9
2026-01-14,PROD_00166,STORE_003,56,50,13
2026-01-14,PROD_00166,STORE_004,134,50,5
2026-01-14,PROD_00166,STORE_005,75,40,9
2026-01-14,PROD_00166,STORE_006,252,52,14
2026-01-14,PROD_00166,STORE_007,153,55,6
2026-01-14,PROD_00166,STORE_008,463,78,13
2026-01-14,PROD_00166,STORE_009,256,80,14
2026-01-14,PROD_00166,STORE_010,456,43,12
2026-01-14,PROD_00166,STORE_011,459,57,13
2026-01-14,PROD_00166,STORE_012,365,52,8
2026-01-14,PROD_00166,STORE_013,451,24,1
2026-01-14,PROD_00166,STORE_014,309,70,4
2026-01-14,PROD_00166,STORE_015,208,78,12
2026-01-14,PROD_00166,STORE_016,429,76,9
2026-01-14,PROD_00166,STORE_017,511,43,13
2026-01-14,PROD_00166,STORE_018,43,42,13
2026-01-14,PROD_00079,STORE_001,332,51,7
2026-01-14,PROD_00079,STORE_002,-50,71,2
2026-01-14,PROD_00079,STORE_003,444,23,8
2026-01-14,PROD_00079,STORE_004,261,20,12
2026-01-14,PROD_00079,STORE_005,300,77,8
2026-01-14,PROD_00079,STORE_006,8,78,12
2026-01-14,PROD_00079,STORE_007,56,64,11
2026-01-14,PROD_00079,STORE_008,378,45,14
2026-01-14,PROD_00079,STORE_009,497,68,14
2026-01-14,PROD_00079,STORE_010,348,46,4
2026-01-14,PROD_00079,STORE_011,224,75,11
2026-01-14,PROD_00079,STORE_012,166,73,8
2026-01-14,PROD_00079,STORE_013,152,42,4
2026-01-14,PROD_00079,STORE_014,105,60,12
2026-01-14,PROD_00079,STORE_015,106,76,7
2026-01-14,PROD_00079,STORE_016,55,71,5
2026-01-14,PROD_00079,STORE_017,419,56,10
2026-01-14,PROD_00079,STORE_018,348,46,4
2026-01-14,PROD_00114,STORE_001,123,25,8
2026-01-14,PROD_00114,STORE_002,471,75,5
2026-01-14,PROD_00114,STORE_003,210,75,6
2026-01-14,PROD_00114,STORE_004,378,59,8
2026-01-14,PROD_00114,STORE_005,143,43,11
2026-01-14,PROD_00114,STORE_006,404,26,3
2026-01-14,PROD_00114,STORE_007,337,56,11
2026-01-14,PROD_00114,STORE_008,411,28,2
2026-01-14,PROD_00114,STORE_009,378,38,1
2026-01-14,PROD_00114,STORE_010,451,78,11
2026-01-14,PROD_00114,STORE_011,197,34,14
2026-01-14,PROD_00114,STORE_012,149,44,5
2026-01-14,PROD_00114,STORE_013,115,31,4
2026-01-14,PROD_00114,STORE_014,234,74,10
2026-01-14,PROD_00114,STORE_015,496,53,5
2026-01-14,PROD_00114,STORE_016,155,63,8
2026-01-14,PROD_00114,STORE_017,113,35,13
2026-01-14,PROD_00114,STORE_018,227,23,5
2026-01-14,PROD_00250,STORE_001,252,60,5
2026-01-14,PROD_00250,STORE_002,260,59,6
2026-01-14,PROD_00250,STORE_003,151,45,6
2026-01-14,PROD_00250,STORE_004,9999,53,13
2026-01-14,PROD_00250,STORE_005,297,28,10
2026-01-14,PROD_00250,STORE_006,310,23,1
2026-01-14,PROD_00250,STORE_007,170,38,9
2026-01-14,PROD_00250,STORE_008,230,41,11
2026-01-14,PROD_00250,STORE_009,426,80,10
2026-01-14,PROD_00250,STORE_010,430,24,5
2026-01-14,PROD_00250,STORE_011,392,49,4
2026-01-14,PROD_00250,STORE_012,270,72,3
2026-01-14,PROD_00250,STORE_013,221,37,8
2026-01-14,PROD_00250,STORE_014,365,44,1
2026-01-14,PROD_00250,STORE_015,400,56,11
2026-01-14,PROD_00250,STORE_016,245,74,8
2026-01-14,PROD_00250,STORE_017,121,34,1
2026-01-14,PROD_00250,STORE_018,325,67,5
2026-01-14,PROD_00251,STORE_001,119,53,1
2026-01-14,PROD_00251,STORE_002,381,47,10
2026-01-14,PROD_00251,STORE_003,64,42,12
2026-01-14,PROD_00251,STORE_004,527,45,12
2026-01-14,PROD_00251,STORE_005,232,39,1
2026-01-14,PROD_00251,STORE_006,355,69,2
2026-01-14,PROD_00251,STORE_007,38,32,3
2026-01-14,PROD_00251,STORE_008,102,29,14
2026-01-14,PROD_00251,STORE_009,92,53,7
2026-01-14,PROD_00251,STORE_010,-10,38,10
2026-01-14,PROD_00251,STORE_011,100,37,4
2026-01-14,PROD_00251,STORE_012,252,46,3
2026-01-14,PROD_00251,STORE_013,463,27,6
2026-01-14,PROD_00251,STORE_014,356,69,14
2026-01-14,PROD_00251,STORE_015,323,66,8
2026-01-14,PROD_00251,STORE_016,216,37,7
2026-01-14,PROD_00251,STORE_017,358,78,5
2026-01-14,PROD_00251,STORE_018,445,41,1
2026-01-14,PROD_00105,STORE_001,108,28,1
2026-01-14,PROD_00105,STORE_002,338,24,4
2026-01-14,PROD_00105,STORE_003,297,30,8
2026-01-14,PROD_00105,STORE_004,26,59,9
2026-01-14,PROD_00105,STORE_005,289,56,4
2026-01-14,PROD_00105,STORE_006,289,24,10
2026-01-14,PROD_00105,STORE_007,287,36,4
2026-01-14,PROD_00105,STORE_008,398,38,8
2026-01-14,PROD_00105,STORE_009,332,73,5
2026-01-14,PROD_00105,STORE_010,136,32,2
2026-01-14,PROD_00105,STORE_011,413,27,9
2026-01-14,PROD_00105,STORE_012,231,21,4
2026-01-14,PROD_00105,STORE_013,103,36,4
2026-01-14,PROD_00105,STORE_014,42,63,10
2026-01-14,PROD_00105,STORE_015,352,75,8
2026-01-14,PROD_00105,STORE_016,228,36,9
2026-01-14,PROD_00105,STORE_017,90,69,1
2026-01-14,PROD_00105,STORE_018,201,49,14
2026-01-14,PROD_00043,STORE_001,-1,35,8
2026-01-14,PROD_00043,STORE_002,381,23,13
2026-01-14,PROD_00043,STORE_003,104,66,4
2026-01-14,PROD_00043,STORE_004,244,56,5
2026-01-14,PROD_00043,STORE_005,146,28,2
2026-01-14,PROD_00043,STORE_006,154,38,8
2026-01-14,PROD_00043,STORE_007,360,67,11
2026-01-14,PROD_00043,STORE_008,99999,20,14
2026-01-14,PROD_00043,STORE_009,485,30,2
2026-01-14,PROD_00043,STORE_010,308,79,8
2026-01-14,PROD_00043,STORE_011,24,23,6
2026-01-14,PROD_00043,STORE_012,301,20,14
2026-01-14,PROD_00043,STORE_013,346,34,14
2026-01-14,PROD_00043,STORE_014,304,73,6
2026-01-14,PROD_00043,STORE_015,369,40,7
2026-01-14,PROD_00043,STORE_016,401,71,12
2026-01-14,PROD_00043,STORE_017,354,64,1
2026-01-14,PROD_00043,STORE_018,381,67,14
2026-01-14,PROD_00282,STORE_001,326,62,6
2026-01-14,PROD_00282,STORE_002,88,59,9
2026-01-14,PROD_00282,STORE_003,47,33,1
2026-01-14,PROD_00282,STORE_004,365,32,2
2026-01-14,PROD_00282,STORE_005,428,59,2
2026-01-14,PROD_00282,STORE_006,181,52,12
2026-01-14,PROD_00282,STORE_007,522,62,3
2026-01-14,PROD_00282,STORE_008,253,54,1
2026-01-14,PROD_00282,STORE_009,303,57,13
2026-01-14,PROD_00282,STORE_010,247,29,10
2026-01-14,PROD_00282,STORE_011,322,60,4
2026-01-14,PROD_00282,STORE_012,73,30,6
2026-01-14,PROD_00282,STORE_013,116,60,3
2026-01-14,PROD_00282,STORE_014,15,44,10
2026-01-14,PROD_00282,STORE_015,38,40,9
2026-01-14,PROD_00282,STORE_016,186,39,6
2026-01-14,PROD_00282,STORE_017,60,20,12
2026-01-14,PROD_00282,STORE_018,268,59,11
2026-01-14,PROD_00296,STORE_001,222,47,11
2026-01-14,PROD_00296,STORE_002,152,53,11
2026-01-14,PROD_00296,STORE_003,248,63,11
2026-01-14,PROD_00296,STORE_004,106,55,1
2026-01-14,PROD_00296,STORE_005,162,50,9
2026-01-14,PROD_00296,STORE_006,194,59,2
2026-01-14,PROD_00296,STORE_007,138,42,12
2026-01-14,PROD_00296,STORE_008,277,60,4
2026-01-14,PROD_00296,STORE_009,207,53,3
2026-01-14,PROD_00296,STORE_010,336,67,9
2026-01-14,PROD_00296,STORE_011,105,74,14
2026-01-14,PROD_00296,STORE_012,350,75,9
2026-01-14,PROD_00296,STORE_013,68,62,8
2026-01-14,PROD_00296,STORE_014,119,56,7
2026-01-14,PROD_00296,STORE_015,405,70,8
2026-01-14,PROD_00296,STORE_016,110,36,11
2026-01-14,PROD_00296,STORE_017,161,53,9
2026-01-14,PROD_00296,STORE_018,463,44,3
2026-01-14,PROD_00158,STORE_001,99999,77,7
2026-01-14,PROD_00158,STORE_002,27,67,7
2026-01-14,PROD_00158,STORE_003,487,79,8
2026-01-14,PROD_00158,STORE_004,74,78,14
2026-01-14,PROD_00158,STORE_005,451,71,3
2026-01-14,PROD_00158,STORE_006,178,52,11
2026-01-14,PROD_00158,STORE_007,69,76,9
2026-01-14,PROD_00158,STORE_008,313,20,10
2026-01-14,PROD_00158,STORE_009,292,25,12
2026-01-14,PROD_00158,STORE_010,497,28,5
2026-01-14,PROD_00158,STORE_011,395,42,11
2026-01-14,PROD_00158,STORE_012,143,80,1
2026-01-14,PROD_00158,STORE_013,313,53,11
2026-01-14,PROD_00158,STORE_014,417,28,6
2026-01-14,PROD_00158,STORE_015,411,26,14
2026-01-14,PROD_00158,STORE_016,37,24,11
2026-01-14,PROD_00158,STORE_017,240,47,2
2026-01-14,PROD_00158,STORE_018,371,51,5
2026-01-14,PROD_00239,STORE_001,225,78,9
2026-01-14,PROD_00239,STORE_002,239,74,6
2026-01-14,PROD_00239,STORE_003,274,42,7
2026-01-14,PROD_00239,STORE_004,120,80,8
2026-01-14,PROD_00239,STORE_005,422,59,2
2026-01-14,PROD_00239,STORE_006,0,64,10
2026-01-14,PROD_00239,STORE_007,356,63,8
2026-01-14,PROD_00239,STORE_008,451,27,6
2026-01-14,PROD_00239,STORE_009,298,37,6
2026-01-14,PROD_00239,STORE_010,95,21,1
2026-01-14,PROD_00239,STORE_011,130,54,9
2026-01-14,PROD_00239,STORE_012,266,26,3
2026-01-14,PROD_00239,STORE_013,158,38,13
2026-01-14,PROD_00239,STORE_014,363,43,11
2026-01-14,PROD_00239,STORE_015,25,55,10
2026-01-14,PROD_00239,STORE_016,74,26,3
2026-01-14,PROD_00239,STORE_017,396,21,10
2026-01-14,PROD_00239,STORE_018,315,34,1
2026-01-14,PROD_00018,STORE_001,334,37,10
2026-01-14,PROD_00018,STORE_002,178,73,5
2026-01-14,PROD_00018,STORE_003,321,59,3
2026-01-14,PROD_00018,STORE_004,49,44,9
2026-01-14,PROD_00018,STORE_005,34,59,7
2026-01-14,PROD_00018,STORE_006,284,54,12
2026-01-14,PROD_00018,STORE_007,352,34,1
2026-01-14,PROD_00018,STORE_008,436,63,2
2026-01-14,PROD_00018,STORE_009,255,27,5
2026-01-14,PROD_00018,STORE_010,404,66,3
2026-01-14,PROD_00018,STORE_011,42,32,4
2026-01-14,PROD_00018,STORE_012,146,25,11
2026-01-14,PROD_00018,STORE_013,415,55,4
2026-01-14,PROD_00018,STORE_014,177,60,14
2026-01-14,PROD_00018,STORE_015,344,25,13
2026-01-14,PROD_00018,STORE_016,196,45,5
2026-01-14,PROD_00018,STORE_017,417,56,8
2026-01-14,PROD_00018,STORE_018,43,30,8
2026-01-14,PROD_00165,STORE_001,397,51,10
2026-01-14,PROD_00165,STORE_002,342,64,7
2026-01-14,PROD_00165,STORE_003,446,30,5
2026-01-14,PROD_00165,STORE_004,108,54,14
2026-01-14,PROD_00165,STORE_005,265,54,4
2026-01-14,PROD_00165,STORE_006,406,40,6
2026-01-14,PROD_00165,STORE_007,155,75,5
2026-01-14,PROD_00165,STORE_008,416,50,8
2026-01-14,PROD_00165,STORE_009,-100,77,6
2026-01-14,PROD_00165,STORE_010,400,53,5
2026-01-14,PROD_00165,STORE_011,284,61,10
2026-01-14,PROD_00165,STORE_012,302,31,9
2026-01-14,PROD_00165,STORE_013,411,22,4
2026-01-14,PROD_00165,STORE_014,51,54,10
2026-01-14,PROD_00165,STORE_015,148,76,14
2026-01-14,PROD_00165,STORE_016,130,58,2
2026-01-14,PROD_00165,STORE_017,322,26,4
2026-01-14,PROD_00165,STORE_018,196,69,5
2026-01-14,PROD_00034,STORE_001,219,45,5
2026-01-14,PROD_00034,STORE_002,497,52,7
2026-01-14,PROD_00034,STORE_003,458,32,9
2026-01-14,PROD_00034,STORE_004,155,36,9
2026-01-14,PROD_00034,STORE_005,418,45,1
2026-01-14,PROD_00034,STORE_006,203,77,10
2026-01-14,PROD_00034,STORE_007,506,76,7
2026-01-14,PROD_00034,STORE_008,480,73,2
2026-01-14,PROD_00034,STORE_009,190,27,2
2026-01-14,PROD_00034,STORE_010,104,25,4
2026-01-14,PROD_00034,STORE_011,277,71,2
2026-01-14,PROD_00034,STORE_012,26,21,6
2026-01-14,PROD_00034,STORE_013,172,29,5
2026-01-14,PROD_00034,STORE_014,-50,29,2
2026-01-14,PROD_00034,STORE_015,502,43,11
2026-01-14,PROD_00034,STORE_016,201,31,12
2026-01-14,PROD_00034,STORE_017,337,54,11
2026-01-14,PROD_00034,STORE_018,158,34,9
2026-01-14,PROD_00025,STORE_001,288,39,13
2026-01-14,PROD_00025,STORE_002,-10,55,2
2026-01-14,PROD_00025,STORE_003,116,61,10
2026-01-14,PROD_00025,STORE_004,127,20,1
2026-01-14,PROD_00025,STORE_005,149,79,11
2026-01-14,PROD_00025,STORE_006,34,76,11
2026-01-14,PROD_00025,STORE_007,19,47,3
2026-01-14,PROD_00025,STORE_008,88,21,11
2026-01-14,PROD_00025,STORE_009,350,68,10
2026-01-14,PROD_00025,STORE_010,228,71,14
2026-01-14,PROD_00025,STORE_011,227,29,10
2026-01-14,PROD_00025,STORE_012,215,43,2
2026-01-14,PROD_00025,STORE_013,343,70,13
2026-01-14,PROD_00025,STORE_014,456,57,3
2026-01-14,PROD_00025,STORE_015,213,34,2
2026-01-14,PROD_00025,STORE_016,165,33,10
2026-01-14,PROD_00025,STORE_017,215,51,11
2026-01-14,PROD_00025,STORE_018,394,42,2
2026-01-14,PROD_00216,STORE_001,85,64,1
2026-01-14,PROD_00216,STORE_002,35,35,4
2026-01-14,PROD_00216,STORE_003,437,51,6
2026-01-14,PROD_00216,STORE_004,165,55,5
2026-01-14,PROD_00216,STORE_005,347,27,2
2026-01-14,PROD_00216,STORE_006,260,59,2
2026-01-14,PROD_00216,STORE_007,459,76,2
2026-01-14,PROD_00216,STORE_008,116,50,9
2026-01-14,PROD_00216,STORE_009,189,70,12
2026-01-14,PROD_00216,STORE_010,184,76,8
2026-01-14,PROD_00216,STORE_011,57,80,5
2026-01-14,PROD_00216,STORE_012,163,41,3
2026-01-14,PROD_00216,STORE_013,400,71,11
2026-01-14,PROD_00216,STORE_014,207,24,12
2026-01-14,PROD_00216,STORE_015,143,42,7
2026-01-14,PROD_00216,STORE_016,184,69,11
2026-01-14,PROD_00216,STORE_017,44,36,12
2026-01-14,PROD_00216,STORE_018,414,55,5
2026-01-14,PROD_00120,STORE_001,86,24,1
2026-01-14,PROD_00120,STORE_002,287,47,5
2026-01-14,PROD_00120,STORE_003,225,29,7
2026-01-14,PROD_00120,STORE_004,99999,62,8
2026-01-14,PROD_00120,STORE_005,479,29,2
2026-01-14,PROD_00120,STORE_006,489,70,7
2026-01-14,PROD_00120,STORE_007,131,73,13
2026-01-14,PROD_00120,STORE_008,508,63,1
2026-01-14,PROD_00120,STORE_009,302,32,1
2026-01-14,PROD_00120,STORE_010,324,78,11
2026-01-14,PROD_00120,STORE_011,408,40,9
2026-01-14,PROD_00120,STORE_012,239,69,11
2026-01-14,PROD_00120,STORE_013,392,50,11
2026-01-14,PROD_00120,STORE_014,421,23,7
2026-01-14,PROD_00120,STORE_015,442,60,14
2026-01-14,PROD_00120,STORE_016,99999,37,10
2026-01-14,PROD_00120,STORE_017,76,22,8
2026-01-14,PROD_00120,STORE_018,302,51,8
2026-01-14,PROD_00008,STORE_001,212,77,1
2026-01-14,PROD_00008,STORE_002,425,39,3
2026-01-14,PROD_00008,STORE_003,42,30,6
2026-01-14,PROD_00008,STORE_004,418,24,8
2026-01-14,PROD_00008,STORE_005,475,75,6
2026-01-14,PROD_00008,STORE_006,342,23,4
2026-01-14,PROD_00008,STORE_007,307,75,9
2026-01-14,PROD_00008,STORE_008,226,45,5
2026-01-14,PROD_00008,STORE_009,192,44,2
2026-01-14,PROD_00008,STORE_010,230,66,5
2026-01-14,PROD_00008,STORE_011,247,46,4
2026-01-14,PROD_00008,STORE_012,272,49,2
2026-01-14,PROD_00008,STORE_013,280,64,2
2026-01-14,PROD_00008,STORE_014,214,43,1
2026-01-14,PROD_00008,STORE_015,312,48,6
2026-01-14,PROD_00008,STORE_016,165,71,6
2026-01-14,PROD_00008,STORE_017,150,73,12
2026-01-14,PROD_00008,STORE_018,443,42,8
2026-01-14,PROD_00091,STORE_001,385,46,6
2026-01-14,PROD_00091,STORE_002,30,56,8
2026-01-14,PROD_00091,STORE_003,335,76,4
2026-01-14,PROD_00091,STORE_004,390,70,11
2026-01-14,PROD_00091,STORE_005,49,73,9
2026-01-14,PROD_00091,STORE_006,324,26,14
2026-01-14,PROD_00091,STORE_007,326,61,9
2026-01-14,PROD_00091,STORE_008,458,24,9
2026-01-14,PROD_00091,STORE_009,157,34,14
2026-01-14,PROD_00091,STORE_010,175,73,6
2026-01-14,PROD_00091,STORE_011,29,37,3
2026-01-14,PROD_00091,STORE_012,376,35,6
2026-01-14,PROD_00091,STORE_013,414,54,12
2026-01-14,PROD_00091,STORE_014,210,54,9
2026-01-14,PROD_00091,STORE_015,132,75,8
2026-01-14,PROD_00091,STORE_016,10000,37,3
2026-01-14,PROD_00091,STORE_017,463,42,7
2026-01-14,PROD_00091,STORE_018,79,75,12
2026-01-14,PROD_00047,STORE_001,141,74,4
2026-01-14,PROD_00047,STORE_002,432,35,6
2026-01-14,PROD_00047,STORE_003,416,49,5
2026-01-14,PROD_00047,STORE_004,33,72,7
2026-01-14,PROD_00047,STORE_005,396,29,2
2026-01-14,PROD_00047,STORE_006,137,59,13
2026-01-14,PROD_00047,STORE_007,52,74,1
2026-01-14,PROD_00047,STORE_008,361,57,5
2026-01-14,PROD_00047,STORE_009,317,55,14
2026-01-14,PROD_00047,STORE_010,134,23,6
2026-01-14,PROD_00047,STORE_011,430,27,5
2026-01-14,PROD_00047,STORE_012,317,37,7
2026-01-14,PROD_00047,STORE_013,118,54,6
2026-01-14,PROD_00047,STORE_014,315,72,6
2026-01-14,PROD_00047,STORE_015,164,79,9
2026-01-14,PROD_00047,STORE_016,32,31,10
2026-01-14,PROD_00047,STORE_017,323,42,3
2026-01-14,PROD_00047,STORE_018,418,64,14
2026-01-14,PROD_00074,STORE_001,71,62,3
2026-01-14,PROD_00074,STORE_002,244,46,7
2026-01-14,PROD_00074,STORE_003,413,80,3
2026-01-14,PROD_00074,STORE_004,476,38,10
2026-01-14,PROD_00074,STORE_005,221,32,8
2026-01-14,PROD_00074,STORE_006,186,36,4
2026-01-14,PROD_00074,STORE_007,385,37,8
2026-01-14,PROD_00074,STORE_008,270,53,1
2026-01-14,PROD_00074,STORE_009,449,39,2
2026-01-14,PROD_00074,STORE_010,250,30,10
2026-01-14,PROD_00074,STORE_011,146,38,12
2026-01-14,PROD_00074,STORE_012,313,55,7
2026-01-14,PROD_00074,STORE_013,403,44,6
2026-01-14,PROD_00074,STORE_014,379,71,4
2026-01-14,PROD_00074,STORE_015,98,58,1
2026-01-14,PROD_00074,STORE_016,235,74,14
2026-01-14,PROD_00074,STORE_017,281,46,11
2026-01-14,PROD_00074,STORE_018,233,32,3
2026-01-14,PROD_00094,STORE_001,97,28,3
2026-01-14,PROD_00094,STORE_002,126,32,10
2026-01-14,PROD_00094,STORE_003,465,52,1
2026-01-14,PROD_00094,STORE_004,268,62,9
2026-01-14,PROD_00094,STORE_005,456,55,7
2026-01-14,PROD_00094,STORE_006,69,57,14
2026-01-14,PROD_00094,STORE_007,126,41,13
2026-01-14,PROD_00094,STORE_008,264,35,2
2026-01-14,PROD_00094,STORE_009,119,28,13
2026-01-14,PROD_00094,STORE_010,25,69,11
2026-01-14,PROD_00094,STORE_011,-5,31,12
2026-01-14,PROD_00094,STORE_012,301,69,11
2026-01-14,PROD_00094,STORE_013,308,63,9
2026-01-14,PROD_00094,STORE_014,504,50,4
2026-01-14,PROD_00094,STORE_015,435,72,10
2026-01-14,PROD_00094,STORE_016,227,71,13
2026-01-14,PROD_00094,STORE_017,372,75,14
2026-01-14,PROD_00094,STORE_018,161,36,11
2026-01-14,PROD_00077,STORE_001,324,69,1
2026-01-14,PROD_00077,STORE_002,464,30,13
2026-01-14,PROD_00077,STORE_003,381,30,13
2026-01-14,PROD_00077,STORE_004,236,28,14
2026-01-14,PROD_00077,STORE_005,150,77,9
2026-01-14,PROD_00077,STORE_006,400,47,13
2026-01-14,PROD_00077,STORE_007,329,66,1
2026-01-14,PROD_00077,STORE_008,472,72,6
2026-01-14,PROD_00077,STORE_009,474,65,2
2026-01-14,PROD_00077,STORE_010,62,44,6
2026-01-14,PROD_00077,STORE_011,163,71,1
2026-01-14,PROD_00077,STORE_012,90,25,2
2026-01-14,PROD_00077,STORE_013,390,57,8
2026-01-14,PROD_00077,STORE_014,88,66,8
2026-01-14,PROD_00077,STORE_015,-50,68,13
2026-01-14,PROD_00077,STORE_016,132,47,7
2026-01-14,PROD_00077,STORE_017,273,50,14
2026-01-14,PROD_00077,STORE_018,218,35,5
2026-01-14,PROD_00287,STORE_001,367,21,2
2026-01-14,PROD_00287,STORE_002,25,55,1
2026-01-14,PROD_00287,STORE_003,461,39,14
2026-01-14,PROD_00287,STORE_004,128,54,14
2026-01-14,PROD_00287,STORE_005,182,20,12
2026-01-14,PROD_00287,STORE_006,379,28,9
2026-01-14,PROD_00287,STORE_007,188,68,10
2026-01-14,PROD_00287,STORE_008,501,35,2
2026-01-14,PROD_00287,STORE_009,78,25,5
2026-01-14,PROD_00287,STORE_010,495,78,7
2026-01-14,PROD_00287,STORE_011,342,44,3
2026-01-14,PROD_00287,STORE_012,126,54,6
2026-01-14,PROD_00287,STORE_013,63,52,12
2026-01-14,PROD_00287,STORE_014,398,47,12
2026-01-14,PROD_00287,STORE_015,-100,34,10
2026-01-14,PROD_00287,STORE_016,490,57,14
2026-01-14,PROD_00287,STORE_017,98,39,12
2026-01-14,PROD_00287,STORE_018,395,21,2
2026-01-14,PROD_00061,STORE_001,33,72,11
2026-01-14,PROD_00061,STORE_002,90,37,10
2026-01-14,PROD_00061,STORE_003,244,30,1
2026-01-14,PROD_00061,STORE_004,292,32,11
2026-01-14,PROD_00061,STORE_005,415,41,7
2026-01-14,PROD_00061,STORE_006,384,24,2
2026-01-14,PROD_00061,STORE_007,468,52,14
2026-01-14,PROD_00061,STORE_008,25,52,10
2026-01-14,PROD_00061,STORE_009,189,50,9
2026-01-14,PROD_00061,STORE_010,254,56,14
2026-01-14,PROD_00061,STORE_011,37,32,10
2026-01-14,PROD_00061,STORE_012,305,42,4
2026-01-14,PROD_00061,STORE_013,381,30,10
2026-01-14,PROD_00061,STORE_014,144,76,8
2026-01-14,PROD_00061,STORE_015,75,23,7
2026-01-14,PROD_00061,STORE_016,183,23,14
2026-01-14,PROD_00061,STORE_017,27,60,2
2026-01-14,PROD_00061,STORE_018,44,37,13
2026-01-14,PROD_00078,STORE_001,190,61,8
2026-01-14,PROD_00078,STORE_002,475,61,11
2026-01-14,PROD_00078,STORE_003,91,70,9
2026-01-14,PROD_00078,STORE_004,147,23,12
2026-01-14,PROD_00078,STORE_005,89,29,14
2026-01-14,PROD_00078,STORE_006,127,40,3
2026-01-14,PROD_00078,STORE_007,406,40,11
2026-01-14,PROD_00078,STORE_008,257,46,2
2026-01-14,PROD_00078,STORE_009,162,32,10
2026-01-14,PROD_00078,STORE_010,314,52,14
2026-01-14,PROD_00078,STORE_011,270,61,11
2026-01-14,PROD_00078,STORE_012,239,73,6
2026-01-14,PROD_00078,STORE_013,352,38,7
2026-01-14,PROD_00078,STORE_014,377,48,14
2026-01-14,PROD_00078,STORE_015,69,76,7
2026-01-14,PROD_00078,STORE_016,231,21,12
2026-01-14,PROD_00078,STORE_017,242,79,2
2026-01-14,PROD_00078,STORE_018,251,71,4
2026-01-14,PROD_00064,STORE_001,221,62,11
2026-01-14,PROD_00064,STORE_002,121,29,12
2026-01-14,PROD_00064,STORE_003,432,71,14
2026-01-14,PROD_00064,STORE_004,99999,27,14
2026-01-14,PROD_00064,STORE_005,495,31,3
2026-01-14,PROD_00064,STORE_006,185,76,11
2026-01-14,PROD_00064,STORE_007,300,37,12
2026-01-14,PROD_00064,STORE_008,169,36,2
2026-01-14,PROD_00064,STORE_009,404,54,14
2026-01-14,PROD_00064,STORE_010,-100,35,2
2026-01-14,PROD_00064,STORE_011,332,20,1
2026-01-14,PROD_00064,STORE_012,390,79,14
